,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_type
121,42016,1610612759,SAS,San Antonio Spurs,0041600235,2017-05-09,SAS vs. HOU,W,265,42,103,0.408,11,33,0.333,15,23,0.652,18,34,52,24,7,5,8,18,110,3,1,Playoffs
122,42016,1610612738,BOS,Boston Celtics,0041600205,2017-05-10,BOS vs. WAS,W,240,46,87,0.529,16,33,0.485,15,21,0.714,9,39,48,33,7,8,12,25,123,22,1,Playoffs
123,42016,1610612764,WAS,Washington Wizards,0041600205,2017-05-10,WAS @ BOS,L,240,35,91,0.385,7,29,0.241,24,29,0.828,16,29,45,21,5,5,13,18,101,-22,1,Playoffs
124,42016,1610612745,HOU,Houston Rockets,0041600236,2017-05-11,HOU vs. SAS,L,240,22,77,0.286,13,40,0.325,18,25,0.72,10,27,37,14,5,3,14,16,75,-39,1,Playoffs
125,42016,1610612759,SAS,San Antonio Spurs,0041600236,2017-05-11,SAS @ HOU,W,240,51,96,0.531,5,22,0.227,7,13,0.538,14,46,60,32,8,9,8,21,114,39,1,Playoffs
126,42016,1610612738,BOS,Boston Celtics,0041600206,2017-05-12,BOS @ WAS,L,240,32,79,0.405,11,35,0.314,16,18,0.889,7,30,37,25,5,3,11,19,91,-1,1,Playoffs
127,42016,1610612764,WAS,Washington Wizards,0041600206,2017-05-12,WAS vs. BOS,W,240,37,86,0.43,5,24,0.208,13,21,0.619,11,35,46,20,4,7,12,24,92,1,1,Playoffs
128,42016,1610612744,GSW,Golden State Warriors,0041600311,2017-05-14,GSW vs. SAS,W,240,39,81,0.481,11,30,0.367,24,33,0.727,17,26,43,22,13,8,19,24,113,2,1,Playoffs
129,42016,1610612759,SAS,San Antonio Spurs,0041600311,2017-05-14,SAS @ GSW,L,240,40,84,0.476,7,22,0.318,24,28,0.857,14,23,37,19,13,3,19,24,111,-2,1,Playoffs
130,42016,1610612738,BOS,Boston Celtics,0041600207,2017-05-15,BOS vs. WAS,W,240,42,79,0.532,11,24,0.458,20,25,0.8,4,27,31,27,7,4,8,24,115,10,1,Playoffs
131,42016,1610612764,WAS,Washington Wizards,0041600207,2017-05-15,WAS @ BOS,L,240,36,80,0.45,10,29,0.345,23,29,0.793,10,33,43,18,6,4,15,17,105,-10,1,Playoffs
132,42016,1610612744,GSW,Golden State Warriors,0041600312,2017-05-16,GSW vs. SAS,W,240,50,89,0.562,18,37,0.486,18,19,0.947,6,34,40,39,16,5,16,19,136,36,2,Playoffs
133,42016,1610612759,SAS,San Antonio Spurs,0041600312,2017-05-16,SAS @ GSW,L,240,37,100,0.37,8,23,0.348,18,21,0.857,22,27,49,21,11,5,19,17,100,-36,2,Playoffs
134,42016,1610612738,BOS,Boston Celtics,0041600301,2017-05-17,BOS vs. CLE,L,240,41,88,0.466,12,38,0.316,10,18,0.556,13,27,40,33,4,1,14,26,104,-13,1,Playoffs
135,42016,1610612739,CLE,Cleveland Cavaliers,0041600301,2017-05-17,CLE @ BOS,W,240,39,81,0.481,11,31,0.355,28,35,0.8,12,32,44,21,9,2,8,17,117,13,1,Playoffs
136,42016,1610612738,BOS,Boston Celtics,0041600302,2017-05-19,BOS vs. CLE,L,240,32,86,0.372,8,27,0.296,14,15,0.933,10,29,39,23,7,4,21,19,86,-44,1,Playoffs
137,42016,1610612739,CLE,Cleveland Cavaliers,0041600302,2017-05-19,CLE @ BOS,W,240,48,85,0.565,19,39,0.487,15,23,0.652,9,36,45,28,10,6,12,17,130,44,1,Playoffs
138,42016,1610612744,GSW,Golden State Warriors,0041600313,2017-05-20,GSW @ SAS,W,240,46,84,0.548,11,27,0.407,17,22,0.773,9,33,42,23,12,6,21,23,120,12,2,Playoffs
139,42016,1610612759,SAS,San Antonio Spurs,0041600313,2017-05-20,SAS vs. GSW,L,240,44,93,0.473,5,21,0.238,15,25,0.6,15,31,46,22,10,3,16,21,108,-12,2,Playoffs
140,42016,1610612739,CLE,Cleveland Cavaliers,0041600303,2017-05-21,CLE vs. BOS,L,240,32,70,0.457,16,39,0.41,28,36,0.778,11,35,46,21,5,4,16,11,108,-3,2,Playoffs
141,42016,1610612738,BOS,Boston Celtics,0041600303,2017-05-21,BOS @ CLE,W,240,42,91,0.462,18,40,0.45,9,12,0.75,11,27,38,28,10,3,9,23,111,3,2,Playoffs
142,42016,1610612744,GSW,Golden State Warriors,0041600314,2017-05-22,GSW @ SAS,W,240,48,86,0.558,14,39,0.359,19,25,0.76,5,48,53,30,7,3,17,25,129,14,1,Playoffs
143,42016,1610612759,SAS,San Antonio Spurs,0041600314,2017-05-22,SAS vs. GSW,L,240,41,98,0.418,8,25,0.32,25,32,0.781,12,30,42,33,14,4,8,20,115,-14,1,Playoffs
144,42016,1610612739,CLE,Cleveland Cavaliers,0041600304,2017-05-23,CLE vs. BOS,W,240,44,74,0.595,10,22,0.455,14,17,0.824,4,33,37,23,5,4,15,16,112,13,1,Playoffs
145,42016,1610612738,BOS,Boston Celtics,0041600304,2017-05-23,BOS @ CLE,L,240,35,79,0.443,10,31,0.323,19,20,0.95,7,22,29,26,7,2,12,15,99,-13,1,Playoffs
146,42016,1610612738,BOS,Boston Celtics,0041600305,2017-05-25,BOS vs. CLE,L,240,37,86,0.43,11,30,0.367,17,23,0.739,12,27,39,20,7,5,18,23,102,-33,1,Playoffs
147,42016,1610612739,CLE,Cleveland Cavaliers,0041600305,2017-05-25,CLE @ BOS,W,240,48,85,0.565,19,41,0.463,20,24,0.833,6,32,38,24,13,5,11,21,135,33,1,Playoffs
148,42016,1610612739,CLE,Cleveland Cavaliers,0041600401,2017-06-01,CLE @ GSW,L,240,30,86,0.349,11,31,0.355,20,25,0.8,15,44,59,15,0,6,20,23,91,-22,1,Playoffs
149,42016,1610612744,GSW,Golden State Warriors,0041600401,2017-06-01,GSW vs. CLE,W,240,45,106,0.425,12,33,0.364,11,16,0.688,14,36,50,31,12,3,4,24,113,22,1,Playoffs
150,42016,1610612744,GSW,Golden State Warriors,0041600402,2017-06-04,GSW vs. CLE,W,240,46,89,0.517,18,43,0.419,22,24,0.917,10,43,53,34,5,7,20,19,132,19,1,Playoffs
151,42016,1610612739,CLE,Cleveland Cavaliers,0041600402,2017-06-04,CLE @ GSW,L,240,45,100,0.45,8,29,0.276,15,19,0.789,10,31,41,27,15,1,9,18,113,-19,1,Playoffs
152,42016,1610612744,GSW,Golden State Warriors,0041600403,2017-06-07,GSW @ CLE,W,240,40,83,0.482,16,33,0.485,22,24,0.917,8,36,44,29,8,4,18,28,118,5,1,Playoffs
153,42016,1610612739,CLE,Cleveland Cavaliers,0041600403,2017-06-07,CLE vs. GSW,L,240,40,90,0.444,12,44,0.273,21,25,0.84,10,27,37,17,9,3,12,25,113,-5,1,Playoffs
154,42016,1610612744,GSW,Golden State Warriors,0041600404,2017-06-09,GSW @ CLE,L,240,39,87,0.448,11,39,0.282,27,36,0.75,16,24,40,26,5,6,12,27,116,-21,1,Playoffs
155,42016,1610612739,CLE,Cleveland Cavaliers,0041600404,2017-06-09,CLE vs. GSW,W,240,46,87,0.529,24,45,0.533,21,31,0.677,11,30,41,27,6,3,11,24,137,21,1,Playoffs
156,42016,1610612739,CLE,Cleveland Cavaliers,0041600405,2017-06-12,CLE @ GSW,L,240,47,88,0.534,11,24,0.458,15,23,0.652,12,28,40,22,6,5,15,22,120,-9,1,Playoffs
157,42016,1610612744,GSW,Golden State Warriors,0041600405,2017-06-12,GSW vs. CLE,W,240,46,90,0.511,14,38,0.368,23,28,0.821,13,29,42,27,8,2,13,24,129,9,1,Playoffs
